Source,Tweet Text,Date,Compound,Positive,Neutral,Negative,Tweets Ago
@nytimes,"RT @NYTSports: It's not all Donte. Villanova's putting on a show in the second half, with a run of 5 baskets from 5 different players. http…",Tue Apr 03 02:58:54 +0000 2018,0.0,0.0,0.0,1.0,3
@nytimes,A crash in which a sport utility vehicle carrying a family plunged off a California cliff may have been intentional… https://t.co/hJS4Ix6NzI,Tue Apr 03 02:47:03 +0000 2018,-0.4019,0.0,0.144,0.856,4
@nytimes,"NFL cheerleader handbooks, 7 of which have been reviewed by The Times, include personal hygiene tips, like shaving… https://t.co/PQHzeRvfkh",Tue Apr 03 02:33:04 +0000 2018,0.5267,0.216,0.0,0.784,5
@nytimes,"RT @NYTSports: DiVincenzo's season high is 30, against Butler. He has 18 at halftime, by far leading all scorers. https://t.co/8WtKOFZbu2",Tue Apr 03 02:22:45 +0000 2018,0.0,0.0,0.0,1.0,6
@nytimes,FX’s “Legion” returns for its second season on Tuesday. Here’s what to remember. https://t.co/2STF98rKxC,Tue Apr 03 02:17:01 +0000 2018,0.0,0.0,0.0,1.0,7
@nytimes,"RT @NYTSports: The 3-pointers are finally starting to fall for Villanova, thanks to Donte DiVincenzo. Wildcats up by 6. https://t.co/QFN3Q9…",Tue Apr 03 02:06:47 +0000 2018,0.4404,0.132,0.0,0.868,8
@nytimes,California officials indicated they would fight the Trump administration on an EPA plan to roll back Obama-era gree… https://t.co/3OWkT2QgeI,Tue Apr 03 02:02:07 +0000 2018,-0.3818,0.0,0.126,0.874,9
@nytimes,"""They can pin them on to their shirt collar or bra strap and lean over and take a hit every now and then, and who’s… https://t.co/HKzSvgHntk",Tue Apr 03 01:47:03 +0000 2018,0.0,0.0,0.0,1.0,10
@nytimes,"The ""affluenza teen,"" who killed 4 people while driving drunk and then fled to Mexico in an effort to evade possibl… https://t.co/LP1GRdTQHS",Tue Apr 03 01:32:02 +0000 2018,-0.7845,0.0,0.266,0.734,11
@nytimes,"It's Villanova vs. Michigan at the NCAA championship game. Not quite David vs. Goliath, but not too far off either.… https://t.co/gNE0aN5Par",Tue Apr 03 01:23:05 +0000 2018,0.2382,0.089,0.0,0.911,12
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/mQEcGIIDjO,Tue Apr 03 01:17:03 +0000 2018,0.0,0.0,0.0,1.0,13
@nytimes,"RT @DavidWaldstein: Tonight, Duncan Robinson becomes the first person to play in Div. III and Div. 1 title games. Here’s a story I did last…",Tue Apr 03 01:11:06 +0000 2018,0.34,0.103,0.0,0.897,14
@nytimes,Top-seeded Villanova and third-seeded Michigan are both among the best teams in college basketball. But are they eq… https://t.co/CBiUbihaO5,Tue Apr 03 01:01:08 +0000 2018,0.6369,0.189,0.0,0.811,15
@nytimes,"RT @HirokoTabuchi: The EPA is set to challenge California's decades-old right to set its own air pollution rules, setting up a showdown bet…",Tue Apr 03 00:50:06 +0000 2018,0.0772,0.058,0.0,0.942,16
@nytimes,Villanova vs. Michigan: What to expect in the NCAA men's championship game https://t.co/NvuKsAkWbP,Tue Apr 03 00:40:08 +0000 2018,0.4404,0.195,0.0,0.805,17
@nytimes,"Adults may try and spoil college basketball. But they can't. There’s too much magic, @joedrape writes https://t.co/Hfq9CNkdj7",Tue Apr 03 00:31:05 +0000 2018,0.0,0.0,0.0,1.0,18
@nytimes,Review: NBC’s “Jesus Christ Superstar” may have finally justified the recent live musical fad on network TV https://t.co/2Vzowu0pB8,Tue Apr 03 00:17:02 +0000 2018,0.5574,0.223,0.0,0.777,19
@nytimes,Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/syOOSNRyA6,Tue Apr 03 00:02:05 +0000 2018,0.0,0.0,0.0,1.0,20
@nytimes,RT @nytimesworld: Two self-described sex instructors from Belarus have been detained in Thailand. They say they have evidence of Russian in…,Mon Apr 02 23:47:05 +0000 2018,-0.4019,0.0,0.119,0.881,21
@nytimes,EPA chief Scott Pruitt had a $50-a-day condo linked to lobbyists. Their client’s project got approved. https://t.co/SuZnUhOizI,Mon Apr 02 23:32:01 +0000 2018,0.4215,0.157,0.0,0.843,22
@nytimes,RT @alanblinder: I visited Memphis last month to talk with students about the Rev. Dr. Martin Luther King Jr. Here's what they said. https:…,Mon Apr 02 23:17:04 +0000 2018,0.0,0.0,0.0,1.0,23
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/9LkECFxe12,Mon Apr 02 23:02:05 +0000 2018,0.0,0.0,0.0,1.0,24
@nytimes,"President Trump is nominating an economic moderate to the No. 2 job at the Treasury, even as Trump takes a more haw… https://t.co/5yrG5Lvz48",Mon Apr 02 22:47:06 +0000 2018,-0.1027,0.078,0.096,0.826,25
@nytimes,"More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wro… https://t.co/WEZ116kzP2",Mon Apr 02 22:32:06 +0000 2018,-0.5574,0.0,0.175,0.825,26
@nytimes,"Katrina Ruff, a local teacher in Oklahoma City, carried a sign that read, “Thanks to West Virginia.” 

“They gave u… https://t.co/NOljYUOQp7",Mon Apr 02 22:17:04 +0000 2018,0.0,0.0,0.0,1.0,27
@nytimes,"The best TV shows and movies new to Netflix, Amazon and more in April
https://t.co/2MU49mvV3Q",Mon Apr 02 22:02:06 +0000 2018,0.7096,0.312,0.0,0.688,28
@nytimes,"RT @arappeport: SCOOP: Treasury’s Tax Law Architect, Justin Muzinich, Is Tapped as Deputy Secretary https://t.co/lfpEPD91aq",Mon Apr 02 21:48:30 +0000 2018,0.3254,0.143,0.0,0.857,29
@nytimes,"RT @NYTSports: In junior high, Enrique and Giancarlo made a pact: they would go by ""Mike"" and ""Ricky."" It took many years and a trip to Eur…",Mon Apr 02 21:40:05 +0000 2018,0.0,0.0,0.0,1.0,30
@nytimes,"One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across th… https://t.co/6dU3JlUwEb",Mon Apr 02 21:25:09 +0000 2018,-0.34,0.0,0.098,0.902,31
@nytimes,Are you a current or former cheerleader for a team in the major sports leagues? We'd like to hear from you. https://t.co/c1SPyzMkFc,Mon Apr 02 21:14:23 +0000 2018,0.5267,0.196,0.0,0.804,32
@nytimes,"Unlike unionized NFL players, cheerleaders are part-time workers with few benefits. Those who complain are told tha… https://t.co/0QuQ2uIGF4",Mon Apr 02 21:11:24 +0000 2018,0.3182,0.215,0.112,0.673,33
@nytimes,The New Orleans Saints fired a cheerleader for posting a picture the team deemed inappropriate on her private Insta… https://t.co/lGQNGBDeZy,Mon Apr 02 21:08:28 +0000 2018,-0.4019,0.088,0.167,0.744,34
@nytimes,"Across the NFL, teams even try to place extensive controls on how cheerleaders conduct their lives outside work https://t.co/c1SPyzMkFc",Mon Apr 02 21:06:37 +0000 2018,0.296,0.109,0.0,0.891,35
@nytimes,"- Cheerleaders for the Carolina Panthers must leave the stadium to change into their personal attire. 

- Baltimore… https://t.co/0Lk7U2BhHa",Mon Apr 02 21:04:45 +0000 2018,0.25,0.12,0.065,0.815,36
@nytimes,"No sweatpants in public, ""ideal body weight"" requirements and personal hygiene tips: A look inside the rule books f… https://t.co/OGkR8hOfpv",Mon Apr 02 21:01:18 +0000 2018,0.296,0.15,0.097,0.752,37
@nytimes,"""It was impossible not to think that if I were black, I’d be too scared to carry a gun. It was impossible not to re… https://t.co/s7DVYZQtGS",Mon Apr 02 20:55:06 +0000 2018,-0.6486,0.0,0.194,0.806,38
@nytimes,"🎵Tonight,
tonight,
we're watching these tonight 🎵
https://t.co/dq7rvDhB2Z",Mon Apr 02 20:40:04 +0000 2018,0.0,0.0,0.0,1.0,39
@nytimes,Breaking News: U.S. stock indexes fell sharply in a broad sell-off driven by continuing scrutiny of technology firm… https://t.co/8wHQiG4YnP,Mon Apr 02 20:24:04 +0000 2018,0.0,0.0,0.0,1.0,40
@nytimes,We asked NYT readers how they reacted to the news of Martin Luther King Jr.'s death. Here are their memories. https://t.co/eYiZT3y1XE,Mon Apr 02 20:10:03 +0000 2018,-0.5994,0.0,0.163,0.837,41
@nytimes,As if snow in April weren't dispiriting enough... https://t.co/q4yFFFQexw,Mon Apr 02 19:58:06 +0000 2018,0.0,0.0,0.0,1.0,42
@nytimes,The Mormon Church has appointed 2 people of color into senior leadership positions for the first time in its nearly… https://t.co/FdxVOTAKGd,Mon Apr 02 19:48:05 +0000 2018,0.0,0.0,0.0,1.0,43
@nytimes,"RT @ronlieber: After way too long of an absence, I'm back in @nytfood this week with a story about mimouna, which may become your new post-…",Mon Apr 02 19:38:02 +0000 2018,0.0,0.0,0.0,1.0,44
@nytimes,"Once again, there's concern how Sinclair wields power over its news broadcasts. https://t.co/UcCCnsdair",Mon Apr 02 19:28:06 +0000 2018,0.0,0.0,0.0,1.0,45
@nytimes,The Trump administration launched an effort to weaken Obama-era greenhouse gas and fuel economy standards for autom… https://t.co/rFbQ5WgcEs,Mon Apr 02 19:25:40 +0000 2018,-0.3182,0.074,0.138,0.788,46
@nytimes,RT @NYTStyles: “A lot of people think they’ll be in weaves for the rest of their life.” https://t.co/oa1j7hcDXj,Mon Apr 02 19:18:01 +0000 2018,0.0,0.0,0.0,1.0,47
@nytimes,Sinclair made dozens of local TV news anchors recite the same script to their combined millions of viewers https://t.co/RJeV7YKK5H,Mon Apr 02 18:58:01 +0000 2018,0.0,0.0,0.0,1.0,48
@nytimes,"Surrounded by children at the annual Easter Egg Roll festivities, President Trump lashed out again about DACA https://t.co/ca5CkZ6Tst",Mon Apr 02 18:48:01 +0000 2018,0.4767,0.154,0.0,0.846,49
@nytimes,Michigan got to the championship game by the seat of its pants. Villanova is a giant. https://t.co/mXZ2e939SA,Mon Apr 02 18:38:03 +0000 2018,0.4404,0.162,0.0,0.838,50
@nytimes,"NFL cheerleader handbooks, 7 of which have been reviewed by The Times, include personal hygiene tips, like shaving… https://t.co/ACxHXG2sKh",Mon Apr 02 18:29:02 +0000 2018,0.5267,0.216,0.0,0.784,51
@nytimes,"If Robert Mueller is fired, what happens next? Impeachment might not be as likely as some think. Here’s a look at t… https://t.co/opVhOTqZnh",Mon Apr 02 18:18:03 +0000 2018,-0.5574,0.0,0.146,0.854,52
@nytimes,"While other men accused of sexual harassment lie low, Mario Batali has been actively exploring when or whether he c… https://t.co/qUyDSTcMD1",Mon Apr 02 18:08:04 +0000 2018,-0.6705,0.085,0.288,0.627,53
@nytimes,"The ""affluenza teen,"" who killed 4 people while driving drunk and then fled to Mexico in an effort to evade possibl… https://t.co/TtmLhvjgcZ",Mon Apr 02 17:58:03 +0000 2018,-0.7845,0.0,0.266,0.734,54
@nytimes,The Supreme Court ruled for an Arizona police officer who shot a woman outside her home in Tucson https://t.co/AAUTzW6ziv,Mon Apr 02 17:48:03 +0000 2018,0.5574,0.175,0.0,0.825,55
@nytimes,"RT @NYTScience: How did a virus that might ordinarily have claimed a few dolphins end up killing scores of them? In Brazil, scientists are…",Mon Apr 02 17:38:02 +0000 2018,-0.6597,0.0,0.173,0.827,56
@nytimes,"RT @nytimesworld: British and American officials say they are struck by the symbolism of the attack on the ex-spy, as well as its effective…",Mon Apr 02 17:28:03 +0000 2018,-0.4588,0.074,0.181,0.745,57
@nytimes,"Thousands of teachers in Oklahoma and Kentucky walked off the job Monday morning, shutting down school districts as… https://t.co/C8mugq1zii",Mon Apr 02 17:18:03 +0000 2018,0.0,0.0,0.0,1.0,58
@nytimes,"RT @NYTimesAtWar: On a trip from Iraqi Kurdistan to Sinjar, @alissanyt encountered an unsettling number of checkpoints that made travel nea…",Mon Apr 02 17:08:03 +0000 2018,0.0772,0.064,0.0,0.936,59
@nytimes,"President Trump suggested Putin visit the White House, officials say https://t.co/WcdFrTkGk1",Mon Apr 02 16:59:22 +0000 2018,0.0,0.0,0.0,1.0,60
@nytimes,RT @nytpolitics: He's been a Muppet wrangler and the U.S. ambassador to France. Now Charles Rivkin is Hollywood's head cheerleader. https:/…,Mon Apr 02 16:48:04 +0000 2018,0.2263,0.091,0.0,0.909,61
@nytimes,"As vaping rises at high schools and middle schools, officials are worried e-cigarettes are creating a new generatio… https://t.co/PSMW4B4CV9",Mon Apr 02 16:38:04 +0000 2018,0.0,0.108,0.108,0.784,62
@nytimes,"Last fall, we shared readers' 13-word stories of romance, obsession and heartbreak. Here are some more of the thous… https://t.co/oytdtBXYvW",Mon Apr 02 16:28:07 +0000 2018,-0.0258,0.214,0.217,0.569,63
@nytimes,"Steven Bochco, the producer of “Hill Street Blues” and “NYPD Blue,” died on Sunday. His gritty police dramas change… https://t.co/TDhOqQuazn",Mon Apr 02 16:18:05 +0000 2018,-0.5574,0.0,0.159,0.841,64
@nytimes,RT @TimHerrera: Stop wasting money and finally start that budget. Here are some tips to get you going. https://t.co/ufXXY3Hozb,Mon Apr 02 16:08:07 +0000 2018,-0.5994,0.0,0.224,0.776,65
@nytimes,The race to automate stores is underway https://t.co/NYywyTdden,Mon Apr 02 15:58:05 +0000 2018,0.0,0.0,0.0,1.0,66
@nytimes,"A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests:… https://t.co/lLYxoinohJ",Mon Apr 02 15:48:02 +0000 2018,0.3612,0.122,0.0,0.878,67
@nytimes,Review: NBC’s “Jesus Christ Superstar” may have finally justified the recent live musical fad on network TV https://t.co/xoRihJn7JS,Mon Apr 02 15:38:01 +0000 2018,0.5574,0.223,0.0,0.777,68
@nytimes,"The government of Malaysia is moving to outlaw ""fake news."" Critics say the move is intended to stifle free speech… https://t.co/aNk1o7gmHb",Mon Apr 02 15:28:01 +0000 2018,-0.25,0.124,0.199,0.677,69
@nytimes,"RT @NYTScience: When he was 12, his video went viral. That's when he discovered that maybe it's not correcting bad science that audiences o…",Mon Apr 02 15:18:01 +0000 2018,0.431,0.11,0.0,0.89,70
@nytimes,California's governor pardoned 5 ex-convicts who were facing possible deportation. President Trump wasn't pleased. https://t.co/ZULUDAIMpN,Mon Apr 02 15:08:08 +0000 2018,-0.1295,0.117,0.148,0.736,71
@nytimes,RT @nytopinion: People who don’t own guns understand that some need to own one; and gun owners understand the need to keep other people saf…,Mon Apr 02 14:58:02 +0000 2018,-0.34,0.0,0.091,0.909,72
@nytimes,"The women’s Final Four ended on Sunday for Notre Dame just as the semifinals had on Friday, with Arike Ogunbowale h… https://t.co/CztABtxyNv",Mon Apr 02 14:48:02 +0000 2018,0.0,0.0,0.0,1.0,73
@nytimes,"""I turned and stared down the aisle where a kid who looked about 18 was aiming an AR-15 the salesman had handed him… https://t.co/lF9PGhRwVt",Mon Apr 02 14:38:02 +0000 2018,0.0,0.0,0.0,1.0,74
@nytimes,"Winnie Madikizela-Mandela, whose fight against apartheid was later overshadowed by scandal, has died at 81 https://t.co/1CsDdgTHI8",Mon Apr 02 14:30:32 +0000 2018,-0.8442,0.0,0.412,0.588,75
@nytimes,"RT @nytimesworld: Violence has waned in what was the bloodiest day in Gaza since the war of 2014, but both sides have been defending their…",Mon Apr 02 14:28:01 +0000 2018,-0.6124,0.0,0.179,0.821,76
@nytimes,The tech industry thinks it has a solution for the problems it created. (It's blockchain.) https://t.co/QeHe17EMUf,Mon Apr 02 14:18:01 +0000 2018,0.1531,0.226,0.142,0.632,77
@nytimes,A museum wasn’t sure whose head they had put on display. That’s when the FBI’s forensic scientists were called in. https://t.co/URMhm8SPD9,Mon Apr 02 14:08:03 +0000 2018,0.3182,0.108,0.0,0.892,78
@nytimes,"The #MeToo movement has brought down many powerful men. As the fallout continues, it's hitting charities and instit… https://t.co/nEOXLoVy1B",Mon Apr 02 13:58:01 +0000 2018,0.7184,0.261,0.0,0.739,79
@nytimes,The jobs these companies offer are in out-of-way places. The work is low-paid and disagreeable. And native-born Ame… https://t.co/hjHTlixNw2,Mon Apr 02 13:48:05 +0000 2018,-0.4019,0.0,0.13,0.87,80
@nytimes,"RT @nytimes: Fact Check: The Facts Behind Trump’s Tweet on Amazon, Taxes and the Postal Service https://t.co/eDFR9JldgC",Mon Apr 02 13:40:56 +0000 2018,0.1779,0.096,0.0,0.904,81
@nytimes,He's new to New York and has never worked in the city's public school system. Here's what the new chancellor of pub… https://t.co/wp8saMunjv,Mon Apr 02 13:38:05 +0000 2018,0.0,0.0,0.0,1.0,82
@nytimes,"President Trump tweeted that DACA, a plan to protect young immigrants from deportation, is ""dead"" https://t.co/9YDJXm5zxj",Mon Apr 02 13:28:04 +0000 2018,0.3818,0.157,0.0,0.843,83
@nytimes,A Chinese space station the size of a school bus re-entered the Earth's atmosphere on Sunday night https://t.co/dPzgN7upKb,Mon Apr 02 13:18:02 +0000 2018,0.0,0.0,0.0,1.0,84
@nytimes,"People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon… https://t.co/mu3o1ABVUe",Mon Apr 02 13:08:03 +0000 2018,-0.6249,0.0,0.231,0.769,85
@nytimes,"RT @nytimesworld: Unraveling a police state is never easy, but Uzbekistan is taking the first steps, at a time when even once-proudly democ…",Mon Apr 02 12:58:05 +0000 2018,-0.1786,0.0,0.078,0.922,86
@nytimes,China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127… https://t.co/EbNr0v3uqb,Mon Apr 02 12:53:04 +0000 2018,0.0,0.0,0.0,1.0,87
@nytimes,Jared Kushner wants to overhaul the prison system. Jeff Sessions bitterly opposes such a move. That has set the sce… https://t.co/bfAvyriu7c,Mon Apr 02 12:48:02 +0000 2018,-0.743,0.0,0.259,0.741,88
@nytimes,"""They can pin them on to their shirt collar or bra strap and lean over and take a hit every now and then, and who’s… https://t.co/OH3RxnOwnI",Mon Apr 02 12:38:03 +0000 2018,0.0,0.0,0.0,1.0,89
@nytimes,British officials investigating the poisoning of a former Russian spy believe it's likely that an assassin smeared… https://t.co/OasjVi4bKl,Mon Apr 02 12:28:06 +0000 2018,-0.5859,0.0,0.192,0.808,90
@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/uuuWI3FzBW,Mon Apr 02 12:18:02 +0000 2018,0.0,0.0,0.0,1.0,91
@nytimes,RT @nytimesmusic: Ashley McBryde's career as a Nashville songwriter never took off. Now she’s made one of the best country albums of the la…,Mon Apr 02 12:11:20 +0000 2018,0.6369,0.16,0.0,0.84,92
@nytimes,Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy,Mon Apr 02 12:05:21 +0000 2018,0.0,0.0,0.0,1.0,93
@nytimes,"RT @NYTObits: She died at 17, giving her life to the cause of Korean resistance to Japanese rule. https://t.co/ciesDZrE83",Mon Apr 02 12:03:36 +0000 2018,-0.296,0.104,0.157,0.739,94
@nytimes,A few practical recommendations to make it easier to drink better wine every day https://t.co/kB6aDmlcnD,Mon Apr 02 11:45:58 +0000 2018,0.6908,0.322,0.0,0.678,95
@nytimes,"RT @NYTHealth: First retirement, then unretirement: A growing number of older workers are heading back to the workplace. https://t.co/NRZ0T…",Mon Apr 02 11:28:16 +0000 2018,0.25,0.158,0.0,0.842,96
@nytimes,"It was at the center of one of the largest fraud scandals in the history of for-profit colleges. Now, it's asking t… https://t.co/8ZZIUZNHDe",Mon Apr 02 11:12:01 +0000 2018,-0.7906,0.0,0.25,0.75,97
@nytimes,Nonfiction: The Epidemic of Wrongful Convictions in America https://t.co/DNFSK8bgPQ,Mon Apr 02 10:58:28 +0000 2018,0.0,0.0,0.0,1.0,98
@nytimes,"RT @nytimesarts: Collaborating on a ""Mean Girls"" musical ""could have been a bad arranged marriage,"" says Tina Fey. ""I feel really very luck…",Mon Apr 02 10:49:49 +0000 2018,-0.5423,0.0,0.149,0.851,99
@nytimes,"A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests:… https://t.co/O1gJ5AEHgL",Mon Apr 02 10:32:05 +0000 2018,0.3612,0.122,0.0,0.878,100
